#
# QRISK-lifetime data tables.
# Copyright 2010 ClinRisk Ltd. 
# 
# This work is licenced under the Creative Commons Attribution-NoDerivs 2.0 UK: England & Wales License. 
# To view a copy of this licence, visit http://creativecommons.org/licenses/by-nd/2.0/uk/ or send a letter to Creative Commons, 171 Second Street, Suite 300, San Francisco, California 94105, USA.
#
#
sex1,_t,basehaz_death_0_30,basehaz_cvd_0_30,timeyears
0,28.134155,.0000128,0,28
0,28.136893,0,.0000109,28
0,28.13963,0,3.64e-06,28
0,28.142368,.0000171,3.64e-06,28
0,28.145106,4.26e-06,.0000146,28
0,28.147844,.0000171,7.28e-06,28
0,28.150582,.0000128,3.64e-06,28
0,28.15332,.0000213,7.28e-06,28
0,28.156057,4.27e-06,3.64e-06,28
0,28.158795,8.53e-06,0,28
0,28.161533,0,.0000145,28
0,28.164271,4.26e-06,.0000109,28
0,28.167009,4.26e-06,.0000218,28
0,28.169747,4.26e-06,3.64e-06,28
0,28.172485,4.26e-06,7.27e-06,28
0,28.175222,.0000128,3.64e-06,28
0,28.17796,.000017,3.64e-06,28
0,28.180698,4.26e-06,3.64e-06,28
0,28.183436,.0000128,.0000254,28
0,28.186174,0,7.27e-06,28
0,28.188912,4.26e-06,7.27e-06,28
0,28.19165,4.26e-06,.0000182,28
0,28.194387,4.26e-06,7.26e-06,28
0,28.197125,0,3.63e-06,28
0,28.199863,8.51e-06,.0000109,28
0,28.202601,.000017,.0000109,28
0,28.205339,0,3.63e-06,28
0,28.208077,.0000128,.0000145,28
0,28.210815,.0000128,7.26e-06,28
0,28.213552,0,.0000109,28
0,28.21629,4.25e-06,.0000109,28
0,28.219028,4.25e-06,.0000181,28
0,28.221766,.0000127,3.63e-06,28
0,28.224504,.000017,7.24e-06,28
0,28.227242,4.24e-06,7.24e-06,28
0,28.229979,.0000255,0,28
0,28.232717,8.48e-06,3.62e-06,28
0,28.235455,4.24e-06,3.62e-06,28
0,28.238193,.000017,.0000109,28
0,28.240931,.0000127,3.62e-06,28
0,28.243669,.0000127,3.62e-06,28
0,28.246407,4.24e-06,0,28
0,28.249144,.0000169,7.23e-06,28
0,28.251882,8.47e-06,0,28
0,28.25462,0,7.22e-06,28
0,28.257358,0,3.61e-06,28
0,28.260096,8.47e-06,.0000108,28
0,28.262834,4.23e-06,3.61e-06,28
0,28.265572,8.46e-06,3.61e-06,28
0,28.268309,.0000127,.0000108,28
0,28.271047,4.23e-06,7.22e-06,28
0,28.273785,4.23e-06,3.61e-06,28
0,28.276523,.0000127,.0000108,28
0,28.279261,0,7.21e-06,28
0,28.281999,4.23e-06,3.60e-06,28
0,28.284736,4.23e-06,7.21e-06,28
0,28.287474,8.46e-06,0,28
0,28.290212,4.23e-06,3.60e-06,28
0,28.29295,4.23e-06,7.21e-06,28
0,28.295688,4.23e-06,3.60e-06,28
0,28.298426,8.45e-06,.0000144,28
0,28.301164,4.22e-06,3.60e-06,28
0,28.303901,4.22e-06,.0000144,28
0,28.306639,0,.0000252,28
0,28.309377,4.22e-06,.0000108,28
0,28.312115,4.22e-06,3.60e-06,28
0,28.314853,8.44e-06,3.60e-06,28
0,28.317591,4.22e-06,7.20e-06,28
0,28.320329,0,3.60e-06,28
0,28.323066,4.22e-06,.0000108,28
0,28.325804,8.44e-06,.0000108,28
0,28.328542,0,3.60e-06,28
0,28.33128,8.44e-06,.0000144,28
0,28.334018,0,3.60e-06,28
0,28.336756,.0000127,7.19e-06,28
0,28.339493,8.44e-06,.0000108,28
0,28.342231,.0000127,.0000108,28
0,28.344969,.0000127,.0000108,28
0,28.347707,4.22e-06,.0000108,28
0,28.350445,9.05e-06,.0000154,28
0,28.353183,9.05e-06,3.84e-06,28
0,28.355921,.0000136,7.68e-06,28
0,28.358658,9.05e-06,3.84e-06,28
0,28.361396,4.52e-06,3.84e-06,28
0,28.364134,9.04e-06,.0000154,28
0,28.366872,4.52e-06,7.68e-06,28
0,28.36961,9.04e-06,3.84e-06,28
0,28.372348,0,7.68e-06,28
0,28.375086,4.52e-06,0,28
0,28.377823,4.52e-06,.0000115,28
0,28.380561,4.52e-06,.0000192,28
0,28.383299,0,3.84e-06,28
0,28.386037,9.04e-06,0,28
0,28.388775,.0000226,.0000115,28
0,28.391513,4.52e-06,7.67e-06,28
0,28.394251,0,.0000115,28
0,28.396988,.0000181,.0000153,28
0,28.399726,.0000181,7.67e-06,28
0,28.402464,0,3.84e-06,28
0,28.405202,4.52e-06,.0000153,28
0,28.40794,4.52e-06,.0000115,28
0,28.410678,0,.0000192,28
0,28.413415,4.52e-06,3.84e-06,28
0,28.416153,9.04e-06,.0000115,28
0,28.418891,.0000136,0,28
0,28.421629,4.52e-06,0,28
0,28.424367,.0000136,7.67e-06,28
0,28.427105,4.52e-06,0,28
0,28.429843,0,3.84e-06,28
0,28.43258,4.52e-06,.0000153,28
0,28.435318,.0000181,.0000268,28
0,28.438056,0,7.67e-06,28
0,28.440794,9.04e-06,0,28
0,28.443532,.0000136,7.67e-06,28
0,28.44627,.0000271,.0000115,28
0,28.449008,4.52e-06,7.67e-06,28
0,28.451745,0,3.83e-06,28
0,28.454483,.0000181,.0000192,28
0,28.457221,0,3.83e-06,28
0,28.459959,4.51e-06,7.66e-06,28
0,28.462697,.0000181,3.83e-06,28
0,28.465435,.0000135,3.83e-06,28
0,28.468172,0,7.66e-06,28
0,28.47091,.0000181,3.83e-06,28
0,28.473648,9.03e-06,3.83e-06,28
0,28.476386,4.51e-06,3.83e-06,28
0,28.479124,0,3.83e-06,28
0,28.481862,.0000181,7.66e-06,28
0,28.4846,0,.0000115,28
0,28.487337,.0000181,7.66e-06,28
0,28.490075,.0000181,.0000115,28
0,28.492813,0,3.83e-06,28
0,28.495551,0,.0000153,28
0,28.498289,0,3.83e-06,28
0,28.501027,4.52e-06,7.66e-06,28
0,28.503765,4.52e-06,7.66e-06,28
0,28.506502,.0000181,.0000153,28
0,28.50924,4.51e-06,.0000115,28
0,28.511978,4.51e-06,.0000115,28
0,28.514716,4.51e-06,.0000191,28
0,28.517454,.0000181,.000023,28
0,28.520192,.0000135,.0000115,28
0,28.52293,9.02e-06,7.65e-06,28
0,28.525667,.0000135,.0000115,28
0,28.528405,4.51e-06,.0000115,28
0,28.531143,9.01e-06,.0000153,28
0,28.533881,0,3.82e-06,28
0,28.536619,0,7.64e-06,28
0,28.539357,9.01e-06,7.64e-06,28
0,28.542094,4.50e-06,3.82e-06,28
0,28.544832,.0000135,7.64e-06,28
0,28.54757,9.00e-06,.0000153,28
0,28.550308,0,.0000115,28
0,28.553046,9.00e-06,3.82e-06,28
0,28.555784,4.50e-06,.0000115,28
0,28.558522,.0000225,3.82e-06,28
0,28.561259,.0000135,3.82e-06,28
0,28.563997,.0000135,.0000115,28
0,28.566735,.000018,7.64e-06,28
0,28.569473,4.50e-06,0,28
0,28.572211,0,7.64e-06,28
0,28.574949,4.50e-06,.0000229,28
0,28.577687,9.01e-06,7.64e-06,28
0,28.580424,.0000135,7.64e-06,28
0,28.583162,0,.0000115,28
0,28.5859,4.50e-06,0,28
0,28.588638,.0000135,3.82e-06,28
0,28.591376,4.50e-06,7.63e-06,28
0,28.594114,4.50e-06,7.63e-06,28
0,28.596851,4.50e-06,7.63e-06,28
0,28.599589,9.00e-06,.0000229,28
0,28.602327,9.00e-06,.0000305,28
0,28.605065,4.50e-06,0,28
0,28.607803,9.00e-06,.0000114,28
0,28.610541,0,.0000191,28
0,28.613279,9.00e-06,7.63e-06,28
0,28.616016,.0000135,.0000191,28
0,28.618754,.0000135,.0000114,28
0,28.621492,4.50e-06,7.63e-06,28
0,28.62423,.0000135,0,28
0,28.626968,9.00e-06,.0000114,28
0,28.632444,4.50e-06,7.63e-06,28
0,28.635181,9.00e-06,0,28
0,28.637919,.0000135,3.81e-06,28
0,28.640657,4.50e-06,.0000191,28
0,28.643395,.0000135,7.62e-06,28
0,28.646133,4.50e-06,.0000114,28
0,28.648871,.0000225,.0000152,28
0,28.651608,9.00e-06,3.81e-06,28
0,28.654346,9.00e-06,7.62e-06,28
0,28.657084,.000018,7.62e-06,28
0,28.659822,9.00e-06,.0000114,28
0,28.66256,0,7.62e-06,28
0,28.665298,9.00e-06,0,28
0,28.668036,0,.0000114,28
0,28.670773,4.50e-06,7.62e-06,28
0,28.673511,4.50e-06,7.62e-06,28
0,28.676249,0,7.62e-06,28
0,28.678987,.0000135,0,28
0,28.681725,4.50e-06,7.62e-06,28
0,28.684463,4.50e-06,7.62e-06,28
0,28.687201,4.50e-06,0,28
0,28.689938,.0000135,0,28
0,28.692676,.000018,.0000152,28
0,28.695414,8.99e-06,.0000228,28
0,28.698152,.0000135,.0000114,28
0,28.70089,.0000135,0,28
0,28.703628,.000027,3.81e-06,28
0,28.706366,.000027,.0000114,28
0,28.709103,4.49e-06,0,28
0,28.711841,.000027,.0000114,28
0,28.714579,.000018,7.61e-06,28
0,28.717317,.0000135,.0000114,28
0,28.720055,0,.0000114,28
0,28.722793,4.49e-06,0,28
0,28.72553,8.99e-06,.0000114,28
0,28.728268,8.98e-06,3.80e-06,28
0,28.731006,.0000135,7.61e-06,28
0,28.733744,.0000135,7.61e-06,28
0,28.736482,.0000135,.000019,28
0,28.73922,8.98e-06,.0000114,28
0,28.741958,.0000135,7.60e-06,28
0,28.744695,.000018,.0000114,28
0,28.747433,8.98e-06,3.80e-06,28
0,28.750171,8.98e-06,7.60e-06,28
0,28.752909,4.49e-06,.0000114,28
0,28.755647,.000018,.0000114,28
0,28.758385,.0000135,3.80e-06,28
0,28.761123,4.49e-06,7.60e-06,28
0,28.76386,.0000135,0,28
0,28.766598,8.97e-06,3.80e-06,28
0,28.769336,.0000135,.0000114,28
0,28.772074,4.49e-06,.0000152,28
0,28.774812,4.49e-06,3.80e-06,28
0,28.77755,8.98e-06,.0000152,28
0,28.780287,8.98e-06,7.61e-06,28
0,28.783025,0,3.80e-06,28
0,28.785763,0,3.80e-06,28
0,28.788501,4.49e-06,.0000152,28
0,28.791239,0,7.60e-06,28
0,28.793977,4.49e-06,0,28
0,28.796715,4.49e-06,7.60e-06,28
0,28.799452,0,.000019,28
0,28.80219,8.98e-06,7.60e-06,28
0,28.804928,8.98e-06,.0000114,28
0,28.807666,0,.0000228,28
0,28.810404,4.49e-06,.000019,28
0,28.813142,.0000135,7.59e-06,28
0,28.81588,4.48e-06,0,28
0,28.818617,8.97e-06,7.59e-06,28
0,28.821355,8.97e-06,3.80e-06,28
0,28.824093,4.48e-06,.0000114,28
0,28.826831,.0000135,0,28
0,28.829569,4.48e-06,0,28
0,28.832307,.0000135,0,28
0,28.835044,8.97e-06,3.80e-06,28
0,28.837782,.0000179,.0000114,28
0,28.84052,4.48e-06,0,28
0,28.843258,8.97e-06,3.79e-06,28
0,28.845996,8.97e-06,7.59e-06,28
0,28.848734,8.97e-06,7.59e-06,28
0,28.851472,8.97e-06,7.59e-06,28
0,28.854209,.0000269,.0000228,28
0,28.856947,4.48e-06,7.59e-06,28
0,28.859685,4.48e-06,7.59e-06,28
0,28.862423,4.48e-06,0,28
0,28.865161,4.48e-06,0,28
0,28.867899,.0000179,3.79e-06,28
0,28.870637,.0000134,.0000152,28
0,28.873374,4.48e-06,0,28
0,28.876112,.0000179,3.79e-06,28
0,28.87885,8.96e-06,7.58e-06,28
0,28.881588,8.96e-06,7.58e-06,28
0,28.884326,4.48e-06,7.58e-06,28
0,28.887064,4.48e-06,3.79e-06,28
0,28.889802,.0000179,.0000114,28
0,28.892539,4.48e-06,7.58e-06,28
0,28.895277,8.96e-06,.0000114,28
0,28.898015,.0000224,7.58e-06,28
0,28.900753,8.96e-06,3.79e-06,28
0,28.903491,8.95e-06,0,28
0,28.906229,0,.0000114,28
0,28.908966,8.95e-06,7.57e-06,28
0,28.911704,.0000134,.0000114,28
0,28.914442,.0000134,7.57e-06,28
0,28.91718,.0000134,.0000189,28
0,28.919918,.0000134,3.78e-06,28
0,28.922656,.0000134,.0000113,28
0,28.925394,8.94e-06,7.56e-06,28
0,28.928131,4.47e-06,.0000265,28
0,28.930869,4.47e-06,.0000151,28
0,28.933607,.0000134,7.56e-06,28
0,28.936345,.0000134,.0000264,28
0,28.939083,.0000134,0,28
0,28.941821,.0000134,3.78e-06,28
0,28.944559,4.46e-06,.0000151,28
0,28.947296,.0000179,.0000189,28
0,28.950034,4.46e-06,0,28
0,28.952772,8.92e-06,7.54e-06,28
0,28.95551,4.46e-06,.0000226,28
0,28.958248,4.46e-06,.0000188,28
0,28.960986,4.46e-06,7.54e-06,28
0,28.963723,8.92e-06,.0000188,28
0,28.966461,8.92e-06,7.54e-06,28
0,28.969199,0,.0000151,28
0,28.971937,0,3.77e-06,28
0,28.974675,0,7.54e-06,28
0,28.977413,4.46e-06,.0000113,28
0,28.980151,4.46e-06,7.54e-06,28
0,28.982888,.0000223,3.77e-06,28
0,28.985626,0,7.54e-06,28
0,28.988364,0,3.77e-06,28
0,28.991102,4.46e-06,3.77e-06,28
0,28.99384,0,3.77e-06,28
0,28.996578,.0000134,.0000113,28
0,28.999316,8.91e-06,0,28
0,29.002053,8.91e-06,0,29
0,29.004791,0,7.54e-06,29
0,29.007529,4.46e-06,7.54e-06,29
0,29.010267,4.46e-06,.0000113,29
0,29.013005,.0000223,0,29
0,29.015743,4.46e-06,.0000113,29
0,29.01848,.0000223,.0000678,29
0,29.021218,.0000178,.0002186,29
0,29.023956,8.79e-06,7.42e-06,29
0,29.026694,4.39e-06,7.42e-06,29
0,29.029432,0,3.71e-06,29
0,29.03217,0,.0000111,29
0,29.034908,.0000132,3.71e-06,29
0,29.037645,8.78e-06,3.71e-06,29
0,29.040383,.0000176,3.71e-06,29
0,29.043121,0,.0000111,29
0,29.045859,0,.0000185,29
0,29.048597,8.78e-06,.0000148,29
0,29.051335,.0000219,.0000111,29
0,29.054073,.0000132,7.41e-06,29
0,29.05681,.0000132,.0000148,29
0,29.059548,.0000263,3.71e-06,29
0,29.062286,4.39e-06,3.71e-06,29
0,29.065024,8.78e-06,7.42e-06,29
0,29.067762,4.39e-06,7.42e-06,29
0,29.0705,.000022,7.41e-06,29
0,29.073238,.0000176,.0000148,29
0,29.075975,8.78e-06,.0000148,29
0,29.078713,4.39e-06,7.41e-06,29
0,29.081451,8.78e-06,.0000185,29
0,29.084189,.0000132,7.41e-06,29
0,29.086927,.0000219,.0000148,29
0,29.089665,4.39e-06,7.41e-06,29
0,29.092402,.0000176,.0000185,29
0,29.09514,8.78e-06,3.70e-06,29
0,29.097878,.0000175,7.41e-06,29
0,29.100616,8.77e-06,0,29
0,29.103354,8.76e-06,3.70e-06,29
0,29.106092,8.76e-06,.0000222,29
0,29.10883,8.76e-06,3.70e-06,29
0,29.111567,.0000175,.0000111,29
0,29.114305,4.38e-06,7.39e-06,29
0,29.117043,8.76e-06,.0000111,29
0,29.119781,.0000263,.0000111,29
0,29.122519,4.38e-06,7.39e-06,29
0,29.125257,8.75e-06,3.69e-06,29
0,29.127995,.0000175,3.69e-06,29
0,29.130732,8.75e-06,0,29
0,29.13347,0,3.69e-06,29
0,29.136208,4.37e-06,7.38e-06,29
0,29.138946,8.75e-06,7.38e-06,29
0,29.141684,0,3.69e-06,29
0,29.147159,.0000131,3.69e-06,29
0,29.149897,4.38e-06,7.39e-06,29
0,29.152635,0,.0000111,29
0,29.155373,8.75e-06,3.69e-06,29
0,29.158111,.0000131,3.69e-06,29
0,29.160849,0,7.38e-06,29
0,29.163587,.0000131,3.69e-06,29
0,29.166324,8.75e-06,0,29
0,29.169062,4.37e-06,.0000185,29
0,29.1718,4.37e-06,3.69e-06,29
0,29.174538,8.75e-06,0,29
0,29.177276,.0000262,.0000148,29
0,29.180014,8.75e-06,.0000111,29
0,29.182752,.0000306,.0000111,29
0,29.185489,4.37e-06,.0000111,29
0,29.188227,4.37e-06,.0000111,29
0,29.190965,.0000131,0,29
0,29.193703,.0000131,.0000111,29
0,29.196441,4.37e-06,.0000147,29
0,29.199179,.0000131,0,29
0,29.201916,4.37e-06,3.68e-06,29
0,29.204654,4.37e-06,7.37e-06,29
0,29.207392,.0000175,7.37e-06,29
0,29.21013,8.73e-06,3.68e-06,29
0,29.212868,4.36e-06,.000011,29
0,29.215606,.0000174,.000011,29
0,29.218344,4.36e-06,.0000147,29
0,29.221081,4.36e-06,7.36e-06,29
0,29.223819,.0000218,.0000147,29
0,29.226557,.0000131,7.35e-06,29
0,29.229295,.0000174,.000011,29
0,29.232033,.0000131,.000011,29
0,29.234771,.0000131,0,29
0,29.237509,.0000174,0,29
0,29.240246,8.71e-06,7.34e-06,29
0,29.242984,0,.000011,29
0,29.245722,4.35e-06,.0000147,29
0,29.24846,8.70e-06,7.34e-06,29
0,29.251198,.0000131,0,29
0,29.253936,0,.000011,29
0,29.256674,8.70e-06,.0000147,29
0,29.259411,.000013,.0000183,29
0,29.262149,.0000174,3.67e-06,29
0,29.264887,.000013,.000011,29
0,29.267625,.0000261,.0000147,29
0,29.270363,0,.0000147,29
0,29.273101,0,7.32e-06,29
0,29.275838,4.34e-06,.000011,29
0,29.278576,4.34e-06,7.32e-06,29
0,29.281314,0,.000011,29
0,29.284052,8.69e-06,.000011,29
0,29.28679,8.69e-06,.000011,29
0,29.289528,8.69e-06,.000011,29
0,29.292266,.000013,7.32e-06,29
0,29.295003,8.68e-06,0,29
0,29.297741,4.34e-06,3.66e-06,29
0,29.300479,.000013,0,29
0,29.303217,.0000217,.0000219,29
0,29.305955,4.34e-06,7.32e-06,29
0,29.311431,.000026,.0000183,29
0,29.314168,0,7.31e-06,29
0,29.316906,8.68e-06,.000011,29
0,29.319644,8.68e-06,0,29
0,29.322382,4.34e-06,.000011,29
0,29.32512,8.68e-06,7.31e-06,29
0,29.327858,.0000174,.000011,29
0,29.330595,8.68e-06,3.66e-06,29
0,29.333333,8.67e-06,0,29
0,29.336071,.0000173,7.31e-06,29
0,29.338809,.000013,7.31e-06,29
0,29.341547,.000013,.000011,29
0,29.344285,4.34e-06,7.31e-06,29
0,29.347023,.0000173,.0000183,29
0,29.34976,4.66e-06,.0000117,29
0,29.352498,4.66e-06,7.81e-06,29
0,29.355236,.000014,7.81e-06,29
0,29.357974,0,7.81e-06,29
0,29.360712,0,7.81e-06,29
0,29.36345,9.31e-06,.0000156,29
0,29.366188,4.65e-06,.0000117,29
0,29.368925,4.65e-06,.0000117,29
0,29.371663,.0000186,7.81e-06,29
0,29.374401,4.66e-06,.0000156,29
0,29.377139,4.65e-06,7.81e-06,29
0,29.379877,9.31e-06,.0000156,29
0,29.382615,0,.0000117,29
0,29.385352,4.65e-06,0,29
0,29.38809,.000014,.0000117,29
0,29.390828,.000014,7.80e-06,29
0,29.393566,9.30e-06,.0000195,29
0,29.396304,9.30e-06,7.80e-06,29
0,29.399042,4.65e-06,7.80e-06,29
0,29.40178,9.30e-06,7.80e-06,29
0,29.404517,.0000186,7.80e-06,29
0,29.407255,.0000186,0,29
0,29.409993,0,.0000117,29
0,29.412731,4.65e-06,.0000117,29
0,29.415469,.0000186,.0000195,29
0,29.418207,9.30e-06,0,29
0,29.420945,.0000186,0,29
0,29.423682,0,.0000117,29
0,29.42642,9.30e-06,7.80e-06,29
0,29.429158,.0000279,3.90e-06,29
0,29.431896,9.30e-06,3.90e-06,29
0,29.434634,.0000233,.0000468,29
0,29.437372,9.30e-06,3.90e-06,29
0,29.44011,4.65e-06,7.80e-06,29
0,29.442847,0,.0000117,29
0,29.445585,0,.0000117,29
0,29.448323,4.65e-06,3.90e-06,29
0,29.451061,9.30e-06,0,29
0,29.453799,9.30e-06,3.90e-06,29
0,29.456537,4.65e-06,7.79e-06,29
0,29.459274,9.29e-06,7.79e-06,29
0,29.462012,.0000139,7.79e-06,29
0,29.46475,.0000186,0,29
0,29.467488,9.29e-06,.0000312,29
0,29.470226,9.29e-06,7.79e-06,29
0,29.472964,.0000139,.0000117,29
0,29.475702,.0000139,3.89e-06,29
0,29.478439,9.29e-06,7.79e-06,29
0,29.481177,9.29e-06,3.89e-06,29
0,29.483915,.0000139,3.89e-06,29
0,29.486653,.0000139,.0000117,29
0,29.489391,9.29e-06,0,29
0,29.492129,.0000139,7.79e-06,29
0,29.494867,.0000232,3.89e-06,29
0,29.497604,4.65e-06,.0000156,29
0,29.500342,9.30e-06,3.89e-06,29
0,29.50308,.0000186,0,29
0,29.505818,9.29e-06,3.89e-06,29
0,29.508556,4.65e-06,3.89e-06,29
0,29.511294,0,.0000117,29
0,29.514031,9.29e-06,.0000117,29
0,29.516769,9.29e-06,7.78e-06,29
0,29.519507,.0000139,0,29
0,29.522245,0,.0000233,29
0,29.524983,4.64e-06,.0000233,29
0,29.527721,9.28e-06,.0000155,29
0,29.530459,4.64e-06,3.89e-06,29
0,29.533196,.0000139,.0000155,29
0,29.535934,0,7.77e-06,29
0,29.538672,0,.0000233,29
0,29.54141,9.27e-06,3.88e-06,29
0,29.544148,9.27e-06,0,29
0,29.546886,4.63e-06,7.76e-06,29
0,29.549624,9.27e-06,.0000194,29
0,29.552361,4.63e-06,.0000116,29
0,29.555099,.0000139,7.76e-06,29
0,29.557837,4.64e-06,7.76e-06,29
0,29.560575,.0000139,7.77e-06,29
0,29.563313,9.27e-06,.0000116,29
0,29.566051,4.64e-06,7.77e-06,29
0,29.568789,0,3.88e-06,29
0,29.571526,9.27e-06,.0000155,29
0,29.574264,.0000232,0,29
0,29.577002,.0000139,7.77e-06,29
0,29.57974,.0000139,7.77e-06,29
0,29.582478,9.27e-06,.0000116,29
0,29.585216,9.27e-06,.0000233,29
0,29.587953,4.64e-06,.0000116,29
0,29.590691,4.64e-06,0,29
0,29.593429,.0000139,7.76e-06,29
0,29.596167,.0000139,.0000155,29
0,29.598905,.0000139,3.88e-06,29
0,29.601643,4.64e-06,.0000155,29
0,29.604381,4.64e-06,7.76e-06,29
0,29.607118,9.27e-06,7.76e-06,29
0,29.609856,4.64e-06,0,29
0,29.612594,4.64e-06,7.76e-06,29
0,29.615332,4.64e-06,7.76e-06,29
0,29.61807,4.63e-06,7.76e-06,29
0,29.620808,4.63e-06,3.88e-06,29
0,29.623546,.0000278,.0000155,29
0,29.626283,4.63e-06,7.76e-06,29
0,29.629021,4.64e-06,7.76e-06,29
0,29.631759,0,7.76e-06,29
0,29.634497,.0000139,.0000155,29
0,29.637235,4.64e-06,.0000194,29
0,29.639973,0,.0000194,29
0,29.64271,4.63e-06,7.76e-06,29
0,29.645448,0,.0000116,29
0,29.648186,9.27e-06,7.76e-06,29
0,29.650924,0,3.88e-06,29
0,29.653662,.0000139,.0000155,29
0,29.6564,4.63e-06,.0000155,29
0,29.659138,9.27e-06,.0000116,29
0,29.661875,.0000185,7.75e-06,29
0,29.664613,4.63e-06,7.75e-06,29
0,29.667351,9.27e-06,7.75e-06,29
0,29.670089,9.27e-06,7.75e-06,29
0,29.672827,.0000139,0,29
0,29.675565,0,3.88e-06,29
0,29.678303,9.27e-06,7.75e-06,29
0,29.68104,9.27e-06,7.75e-06,29
0,29.683778,9.26e-06,.0000155,29
0,29.686516,0,.0000271,29
0,29.689254,9.26e-06,7.75e-06,29
0,29.691992,9.26e-06,3.88e-06,29
0,29.69473,.0000232,7.75e-06,29
0,29.697467,.0000139,.0000116,29
0,29.700205,9.26e-06,.0000155,29
0,29.702943,9.26e-06,7.75e-06,29
0,29.705681,9.26e-06,7.75e-06,29
0,29.708419,9.26e-06,.0000116,29
0,29.711157,0,.0000116,29
0,29.713895,0,.0000194,29
0,29.716632,.0000185,0,29
0,29.71937,9.26e-06,.0000155,29
0,29.722108,4.63e-06,.0000116,29
0,29.724846,4.63e-06,.0000194,29
0,29.727584,4.63e-06,7.74e-06,29
0,29.730322,.0000139,3.87e-06,29
0,29.73306,.0000231,.0000116,29
0,29.735797,9.26e-06,3.87e-06,29
0,29.738535,9.25e-06,.0000116,29
0,29.741273,4.63e-06,3.87e-06,29
0,29.744011,9.25e-06,7.74e-06,29
0,29.746749,.0000139,0,29
0,29.749487,4.62e-06,7.73e-06,29
0,29.752225,.0000324,3.87e-06,29
0,29.754962,9.25e-06,.0000116,29
0,29.7577,.0000277,7.73e-06,29
0,29.760438,.0000139,3.87e-06,29
0,29.763176,9.25e-06,.0000116,29
0,29.765914,0,7.73e-06,29
0,29.768652,.0000185,.0000232,29
0,29.771389,9.26e-06,0,29
0,29.774127,9.26e-06,7.74e-06,29
0,29.776865,0,.0000155,29
0,29.779603,0,7.74e-06,29
0,29.782341,.0000139,7.74e-06,29
0,29.785079,.0000324,.0000116,29
0,29.787817,.0000139,7.74e-06,29
0,29.790554,.0000139,3.87e-06,29
0,29.793292,4.63e-06,3.87e-06,29
0,29.79603,9.26e-06,7.74e-06,29
0,29.801506,.0000139,.0000155,29
0,29.804244,4.63e-06,7.73e-06,29
0,29.806982,.0000185,3.87e-06,29
0,29.809719,9.25e-06,3.87e-06,29
0,29.812457,9.25e-06,.0000116,29
0,29.815195,.0000185,7.73e-06,29
0,29.817933,4.62e-06,0,29
0,29.820671,.0000185,.0000116,29
0,29.823409,0,7.73e-06,29
0,29.826146,0,.0000155,29
0,29.828884,.0000185,.0000116,29
0,29.831622,.0000139,.0000155,29
0,29.83436,4.62e-06,7.73e-06,29
0,29.837098,4.62e-06,.0000116,29
0,29.839836,0,3.86e-06,29
0,29.842574,.0000231,.0000155,29
0,29.845311,4.62e-06,.0000116,29
0,29.848049,4.62e-06,7.73e-06,29
0,29.850787,0,3.86e-06,29
0,29.853525,.0000185,.0000155,29
0,29.856263,9.25e-06,3.86e-06,29
0,29.859001,9.24e-06,7.72e-06,29
0,29.861739,4.62e-06,7.72e-06,29
0,29.864476,4.62e-06,.0000116,29
0,29.867214,4.62e-06,.0000232,29
0,29.869952,4.62e-06,.0000193,29
0,29.87269,4.62e-06,3.86e-06,29
0,29.875428,.0000139,7.72e-06,29
0,29.878166,.0000139,3.86e-06,29
0,29.880903,4.62e-06,.0000154,29
0,29.883641,4.62e-06,.0000116,29
0,29.886379,9.24e-06,7.72e-06,29
0,29.889117,4.62e-06,.0000116,29
0,29.891855,9.24e-06,3.86e-06,29
0,29.894593,.0000139,0,29
0,29.897331,9.24e-06,3.86e-06,29
0,29.900068,.0000231,7.72e-06,29
0,29.902806,4.62e-06,0,29
0,29.905544,4.62e-06,3.86e-06,29
0,29.908282,.0000138,.0000193,29
0,29.91102,4.61e-06,.0000193,29
0,29.913758,.0000138,7.71e-06,29
0,29.916496,.0000184,.0000154,29
0,29.919233,.0000138,7.70e-06,29
0,29.921971,.0000231,.0000154,29
0,29.924709,4.61e-06,.0000154,29
0,29.927447,9.22e-06,0,29
0,29.930185,.0000138,0,29
0,29.932923,0,3.85e-06,29
0,29.935661,.000023,.0000269,29
0,29.938398,.0000184,7.70e-06,29
0,29.941136,4.60e-06,3.85e-06,29
0,29.943874,0,3.85e-06,29
0,29.946612,4.60e-06,0,29
0,29.94935,4.60e-06,.0000192,29
0,29.952088,9.19e-06,3.84e-06,29
0,29.954825,.000023,.0000115,29
0,29.957563,0,7.68e-06,29
0,29.960301,.0000138,3.84e-06,29
0,29.963039,4.59e-06,3.84e-06,29
0,29.965777,4.59e-06,3.84e-06,29
0,29.968515,0,.0000115,29
0,29.971253,.0000184,7.67e-06,29
0,29.97399,.000023,3.84e-06,29
0,29.976728,9.19e-06,7.67e-06,29
0,29.979466,0,7.67e-06,29
0,29.982204,.000023,7.67e-06,29
0,29.984942,.0000138,.0000115,29
0,29.98768,.0000184,7.67e-06,29
0,29.990418,.0000138,.0000192,29
0,29.993155,0,3.84e-06,29
0,29.995893,9.19e-06,3.84e-06,29
0,29.998631,.0000184,3.84e-06,29
0,30.006845,9.19e-06,.0000115,30
0,30.009582,0,7.67e-06,30
0,30.01232,.0000138,7.67e-06,30
0,30.015058,.0000184,3.84e-06,30
